event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_1km,population_2km,population_best,month
ECU3894,2024-07-18,2024,1,Demonstrations,Riots,Violent Demonstration,Rioters (Ecuador),CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador); Kichwa Indigenous Group (Ecuador),Rioters,Nan,no especificado,,Rioters only,,218,South America,Ecuador,Imbabura,Ibarra,no especificado,San Clemente,0.4037,-78.0148,1,El Universo (Ecuador); Expreso,National,"On 18 July 2024, in San Clemente (Ibarra, Imbabura), an unknown number of Indigenous people from the Kichwa Karanki people held a demonstration and prevented the passage of a governmental delegation led by the first lady. The demonstrators held signs, banners and set objects on fire to reject the economic measures of the government. CONAIE supported the demonstration.",0,crowd size=no report,1721691360,65.0,278,278.0,7
ECU3891,2024-07-18,2024,1,Demonstrations,Riots,Violent Demonstration,Rioters (Ecuador),FP: Popular Front; Labor Group (Ecuador); Students (Ecuador); Teachers (Ecuador); UNE: National Union of Educators; FEUE: Federation of University Students of Ecuador,Rioters,Police Forces Of Ecuador (2023-),no especificado,State forces,State forces-Rioters,,218,South America,Ecuador,Pichincha,Quito,no especificado,Quito - Manuela Saenz,-0.2201,-78.5121,1,Diario Extra (Ecuador); El Comercio (Ecuador); El Universo (Ecuador); Expreso; Primicias; Wambra Medio Comunitario,National,"On 18 July 2024, in Quito - Manuela Saenz (Pichincha), around 20 workers, students, teachers and demonstrators led by the UNE, FEUE and the Popular Front set tires on fire on 10 de Agosto Avenue with Tarqui Avenue, El Ejido sector. The act lasted a few minutes only, with union members chanting anti-government slogans and waving flags. The demonstrators occupied the vicinity of the Caja del Seguro to voice their dissatisfaction with the end of fuel subsidies and the consequential increase in petrol prices. Similar demonstrators were also reported on the 4 July during a national strike (coded separately). Three people were arrested, including a Popular Front leader.",0,crowd size=around 20,1748303991,35614.0,92482,92482.0,7
ECU6692,2024-07-18,2024,1,Strategic Developments,Strategic Developments,Disrupted Weapons Use,Police Forces Of Ecuador (2023-),no especificado,State forces,Unidentified Armed Group (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Imbabura,Pimampiro,no especificado,Buenos Aires,0.3341,-77.9424,1,Policia Ecuador,New media,"Weapons seizure: On 18 July 2024, in Buenos Aires (Pimampiro, Imbabura), police forces seized 73 explogel explosives, 247m of delayed cord, 21 ammunition cartridges and several other materials used in illegal mining. It is likely the equipment was being used by a criminal group involved in illegal mining.",0,no especificado,1753970444,181.0,361,,7
ECU6694,2024-07-18,2024,1,Strategic Developments,Strategic Developments,Looting/Property Destruction,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Labor Group (Ecuador),Civilians,Political militia-Civilians,,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Pascuales,-2.0532,-79.9511,1,Ecuador Comunicacion,National,"Property destruction: On 18 July 2024, in Guayaquil - Pascuales (Guayas), an unknown number of unidentified individuals described as extortionists set fire to a pharmacy in the Los Vergeles sector. There is no further information available.",0,no especificado,1753970444,24777.0,56346,,7
ECU6696,2024-07-18,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Students (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,El Oro,Machala,no especificado,Machala,-3.2586,-79.9605,1,Diario Extra (Ecuador); Ecuavisa; El Diario (Ecuador); El Universo (Ecuador); Expreso; La Republica (Ecuador); Machala Movil,Subnational-National,"On 18 July 2024, in Machala (El Oro), an unknown number of unidentified armed individuals described as hitmen on a motorbike shot and killed two students in a drive-by shooting on Voltaire Medina Street, between 27 de Octubre and Quito Streets, in the Rayito de Luz neighborhood. The students were leaving school and the perpetrators fired at least six shots. One of the students had received threats. Authorship and motivations unknown. 2 fatalities.",2,no especificado,1754410119,36335.0,115988,232270.0,7
ECU6698,2024-07-18,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Taxi/Bus Drivers (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Sucre,no especificado,San Isidro,-0.379,-80.1852,1,Diario Extra (Ecuador),National,"On 18 July 2024, in San Isidro (Sucre, Manabi), an unknown number of unidentified armed individuals on a motorbike shot and killed a man in a drive-by shooting in the Leonidas Plaza parish. The victim was an informal tricycle driver who was working at the time of the attack. He received three gunshots to the head and he had a police record for rape from 2021. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,2440.0,3551,5949.0,7
ECU8391,2024-07-18,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),no especificado,Rioters,Military Forces Of Ecuador (2023-),Police Forces of Ecuador (2023-),State forces,State forces-Rioters,,218,South America,Ecuador,Manabi,Pedernales,no especificado,Pedernales,0.0702,-80.0547,1,Diario Extra (Ecuador),National,"On 18 July 2024, in Pedernales (Manabi), an unknown number of local residents threw rocks and stones at military vehicles and soldiers in the Nuevo Pedernales sector. The riots happened because the citizens did not allow searches to be conducted by the soldiers. Two men and two women were arrested by the police, one of them a minor. There were no fatalities.",0,crowd size=no report,1748907914,11722.0,21357,21357.0,7
ECU6699,2024-07-19,2024,2,Strategic Developments,Strategic Developments,Arrests,Police Forces Of Ecuador (2023-),no especificado,State forces,Unidentified Gang (Ecuador),Los Chone Killers (Ecuador),Political militia,State forces-Political militia,,218,South America,Ecuador,Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,3,Ecuador Comunicacion; El Universo (Ecuador); Policia Ecuador; Primicias,New media-National,"Around 19 July 2024 (as reported), around Guayas province (coded Duran), police forces arrested 81 people during 60 interventions and raids with the operation 'Cero Impunidad'. At least one member of Los Chone Killers gang was arrested on 18 July. There is no further information available.",0,no especificado,1757377045,21721.0,65089,,7
ECU6801,2024-07-19,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Nueve de Octubre,-2.1909,-79.8946,1,Diario Extra (Ecuador); Ecuavisa,National,"On 19 July 2024, in Guayaquil - Nueve de Octubre (Guayas), an unknown number of unidentified armed individuals on a motorbike shot and killed a man in a drive-by shooting on Quito Avenue and Quisquis Street, 9 de Octubre neighborhood. The victim was shot twice. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,25211.0,54497,79242.0,7
ECU6802,2024-07-19,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Manta,no especificado,Manta,-0.9621,-80.7127,1,Diario Extra (Ecuador); El Diario (Ecuador),Subnational-National,"On 19 July 2024, in Manta (Manabi), an unknown number of unidentified armed individuals described as hitmen on a motorbike shot and killed a man in a drive-by shooting outside the Pacifico Hotel (Tarqui Viejo), in the Tarqui parish. The victim was shot about 15 times. Authorship and motivations unknown. 1 fatality.",1,no especificado,1756165952,34710.0,81058,275573.0,7
ECU6776,2024-07-20,2024,2,Political Violence,Violence Against Civilians,Attack,Los Lobos Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Azuay,Camilo Ponce Enriquez,no especificado,Camilo Ponce Enriquez,-3.062,-79.7468,2,Diario Extra (Ecuador); Machala Movil,National,"Around 20 July 2024 (as reported), in Camilo Ponce Enriquez canton (Azuay), two men were killed and their bodies found wrapped in sheets with gunshot wounds to the head near the Leonor mine, El Villa sector. The victims died in a clash between rival gangs. It is likely the killings were related to territory disputes between Los Lobos gang and Los Choneros gang due to location. One of the victims was a Venezuelan national and the perpetrators were eight heavily-armed individuals, four of them suspectedly Colombians wearing security guard attired and carrying rifles. It is suspected the perpetrators killed the two victims out of revenge for the burning of facilities and dump trucks at La Tormenta mine. 2 fatalities.",2,no especificado,1748907879,5386.0,7376,9532.0,7
ECU6794,2024-07-20,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Los Rios,Vinces,no especificado,Vinces,-1.5584,-79.7515,1,Diario Extra (Ecuador),National,"On 20 July 2024, in Vinces (Los Rios), two unidentified armed and hooded men shot and killed a man inside a pool bar on 14 de Junio and Nicolas Coto Infante Streets, Antonio Sotomayor parish. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,20873.0,32792,41251.0,7
ECU6803,2024-07-20,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Santa Elena,La Libertad,no especificado,La Libertad,-2.233,-80.9104,1,Diario Extra (Ecuador),National,"On 20 July 2024, in La Libertad (Santa Elena), two unidentified armed individuals on a motorbike shot and killed an adolescent in a drive-by shooting in the Las Palmeras neighborhood. The victim had no police records and he was shot dead while playing football. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,30048.0,85962,152768.0,7
ECU6804,2024-07-20,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Manta,no especificado,Manta,-0.9621,-80.7127,1,El Diario (Ecuador),Subnational,"On 20 July 2024, in Manta (Manabi), two unidentified armed individuals on a motorbike shot and killed a man driving a car in a drive-by shooting on 13 Street and 16 Avenue. Authorship and motivations unknown. 1 fatality.",1,no especificado,1756165952,34710.0,81058,275573.0,7
ECU6805,2024-07-20,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,El Oro,Santa Rosa,no especificado,Santa Rosa,-3.4504,-79.9612,1,El Universo (Ecuador); Machala Movil,Subnational-National,"On 20 July 2024, in Santa Rosa (El Oro), four unidentified armed individuals (who were likely drug traffickers due to drug debt and previous threats received by the victim) on motorbikes shot and killed a man in a drive-by shooting in the Atahualpa neighborhood. The victim was a drug user with drug debts. Authorship unknown. 1 fatality.",1,no especificado,1757975685,18775.0,44779,60904.0,7
ECU6816,2024-07-20,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Manta,no especificado,Manta,-0.9621,-80.7127,1,Diario Extra (Ecuador); Ecuador Comunicacion; Ecuavisa; El Comercio (Ecuador); El Diario (Ecuador); El Universo (Ecuador); Expreso,Subnational-National,"On 20 July 2024, in Manta (Manabi), an unknown number of unidentified armed individuals in a vehicle shot and killed a man and a woman inside a restaurant in the Barbasquillo sector in a drive-by. Another woman was killed by stray bullets and a fourth victim was injured. None of the victims had police records. One of the hypotheses is that the intended target of the attack was the widow of a drug trafficker who had left the restaurant ten minutes before the attack, while another version indicates that one of the victims was being extorted. The killed woman was also the daughter of a well known businessman. Authorship and motivations unknown. 3 fatalities.",3,no especificado,1756165952,34710.0,81058,275573.0,7
ECU6789,2024-07-21,2024,1,Strategic Developments,Strategic Developments,Arrests,Police Forces Of Ecuador (2023-),Military Forces of Colombia (2022-); Military Forces of Ecuador (2023-); Military Forces of the United States (2021-2025),State forces,Unidentified Gang (Ecuador),CDF: Frontier Command,Political militia,State forces-Political militia,,218,South America,Ecuador,Manabi,Manta,no especificado,Manta,-0.9621,-80.7127,1,Ecuador en Vivo; Ecuavisa; El Diario (Ecuador); El Telegrafo; El Universo (Ecuador); Expreso; La Republica (Ecuador),Subnational-National,"On 21 July 2024, in Manta (Manabi), armed and police forces with the support of the US and Colombian army intelligence support arrested a drug trafficker of high-value and with ties to the Frontier Command armed group that operates in Putumayo, in Colombia. Seven other suspects were arrested and in total six houses were raided in the Umina neighborhood. Two firearms, 20 ammunition cartridges, cell phones, a tablet, six vehicles, two magazines and a large amount of cash were seized.",0,no especificado,1756165952,34710.0,81058,,7
ECU6795,2024-07-21,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Portoviejo,no especificado,El Limon,-0.9743,-80.4684,1,El Diario (Ecuador),Subnational,"On 21 July 2024, in El Limon (Portoviejo, Manabi), an unknown number of unidentified armed individuals dressed as police officers shot and killed a man inside his house. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,2403.0,6312,13621.0,7
ECU6797,2024-07-21,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Taxi/Bus Drivers (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Posorja,-2.7101,-80.2456,1,Diario Extra (Ecuador); El Diario (Ecuador); El Universo (Ecuador); La Republica (Ecuador),National,"On 21 July 2024, in Posorja (Guayaquil, Guayas), an unknown number of unidentified armed individuals shot and killed four people at the intersection of Gutierrez Chagay Avenue and Simon Yaki Avenue, Progreso neighborhood. None of the victims had police records and at least one of them was a Colombian taxi driver waiting for clients. It is suspected the killings were related to drug trafficking disputes between Los Lobos gang, Los Choneros gang and Los Tiguerones gang, which is actively trying to take over the region. Authorship and motivations unknown. 4 fatalities.",4,no especificado,1754410119,18656.0,28506,30699.0,7
ECU6824,2024-07-21,2024,1,Strategic Developments,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2023-),Military Forces of Ecuador (2023-),State forces,Unidentified Gang (Ecuador),Unidentified Armed Group (Colombia),Political militia,State forces-Political militia,,218,South America,Ecuador,Esmeraldas,Eloy Alfaro,no especificado,Borbon,1.0874,-78.9888,1,Diario Extra (Ecuador); Ecuavisa,National,"Property destruction: On 21 July 2024, in Borbon (Eloy Alfaro, Esmeraldas), police and armed forces dismantled a drug shipping center and arrested three drug traffickers, one of them from Colombia, in the Garrapata facility. 277kg of cocaine hydrochloride valued at $11 million in the European market, 10 firearms including high-calibre assault rifles, 15 ammo feeders, more than 200 ammunition cartridges, five communication radios, cell phones and other materials were also seized during operation 'Cruzada por la Seguridad'.",0,no especificado,1753970444,5573.0,6297,,7
ECU3897,2024-07-22,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Armed Group (Ecuador),no especificado,Political militia,Civilians (Ecuador),Government of Ecuador (2023-); Labor Group (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Duran,no especificado,Duran,-2.1686,-79.8342,1,Diario Extra (Ecuador); Ecuavisa; El Universo (Ecuador); Expreso; La Republica (Ecuador),National,"On 22 July 2024, in Duran (Guayas), an unknown number of unidentified armed individuals shot and injured a municipal government official. Another worker was also injured. Authorship and motivations unknown. There were no fatalities.",0,local administrators,1754409739,21721.0,65089,65089.0,7
ECU6791,2024-07-22,2024,1,Political Violence,Violence Against Civilians,Attack,Los Lobos Gang (Ecuador),no especificado,Political militia,Civilians (Venezuela),Fishers (Venezuela),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,El Oro,El Guabo,no especificado,Coast of Bajo Alto,-3.11,-80.0333,3,El Diario (Ecuador); El Universo (Ecuador); La Republica (Ecuador); Machala Movil,Subnational-National,"On 22 July 2024, off the Coast of Bajo Alto (El Guabo, El Oro), an unknown number of unidentified armed individuals carrying rifles on a boat shot and killed three Venezuelan fishermen out in the open sea, in the Puntilla sector. The victims were shot at least 30 times. It is suspected the killings were related to a territory dispute between two factions within the Los Lobos gang. Authorship and motivations unknown. 3 fatalities.",3,no especificado,1748902182,0.0,0,0.0,7
ECU6790,2024-07-22,2024,2,Political Violence,Violence Against Civilians,Attack,Los Lobos Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Labor Group (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Azuay,Camilo Ponce Enriquez,no especificado,Santa Marta,-3.0388,-79.7,2,Diario Extra (Ecuador),National,"Around 22 July 2024 (as reported), near Santa Marta (Camilo Ponce Enriquez, Azuay), four people were killed and their beheaded bodies found alongside several burned-out vehicles. It is likely the perpetrators were members of Los Lobos gang and the victims were miners killed during territory disputes and the gang's attempts to seize control over illegal mining locations. Armed clashes and other attacks were also reported in the same area (coded separately). The number of perpetrators is unknown. Authorship and motivations unknown. 4 fatalities.",4,no especificado,1754410119,434.0,777,2628.0,7
ECU6792,2024-07-22,2024,1,Political Violence,Violence Against Civilians,Attack,Los Tiguerones Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Former Military Forces of Ecuador (2023-); Labor Group (Ecuador),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,1,Diario Extra (Ecuador); El Universo (Ecuador),National,"On 22 July 2024, in Guayaquil - Tarqui (Guayas), an unknown number of Los Tiguerones gang members shot and killed two taxi drivers on Perimetral Highway. One of the victims was a retired army soldier and the attack motivation was related to extortions. 2 fatalities.",2,no especificado,1748907879,54195.0,167144,521498.0,7
ECU6806,2024-07-22,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,1,Ecuavisa,National,"On 22 July 2024, in Guayaquil - Tarqui (Guayas), an unknown number of unidentified armed individuals described as hitmen on a motorbike and a tricycle shot and killed a man in a drive-by shooting outside a restaurant in the Pastor Vera cooperative, Juan Montalvo sector. The victim was shot about 10 times. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,54195.0,167144,521498.0,7
ECU6807,2024-07-22,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Los Rios,Puebloviejo,no especificado,Puebloviejo,-1.5512,-79.5329,1,El Diario (Ecuador); El Universo (Ecuador),National,"On 22 July 2024, in Puebloviejo (Los Rios), an unknown number of unidentified armed individuals on a motorbike shot and killed a man during a drive-by shooting at a quinceanera party on Aurora Estrada Avenue and 10 de Agosto Street. Another person was shot and injured. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,8467.0,9911,12736.0,7
ECU6808,2024-07-22,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Pichincha,Quito,no especificado,Quito - Eloy Alfaro,-0.259,-78.5292,1,Diario Extra (Ecuador),National,"On 22 July 2024, in Quito - Eloy Alfaro (Pichincha), two unidentified armed individuals described as hitmen shot and killed a man in a drive-by shooting between Ana Paredes de Alfaro and Juan Bautista Streets, Chaguarquingo sector. Police officers chased the perpetrators and arrested one of them inside a workshop on Alpahuasi and Piedra Ayala. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,19463.0,150219,339528.0,7
ECU6809,2024-07-22,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,El Oro,Santa Rosa,no especificado,Vega Rivera,-3.4507,-79.7785,1,Diario Extra (Ecuador); El Universo (Ecuador); Machala Movil,Subnational-National,"On 22 July 2024, in Vega Rivera (El Oro), an unknown number of unidentified armed individuals shot and killed a man driving a vehicle in a drive-by shooting on Paccha Road, Vega Rivera sector. The victim was shot at least nine times. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,224.0,253,1006.0,7
ECU6773,2024-07-23,2024,1,Political Violence,Violence Against Civilians,Abduction/Forced Disappearance,Los Vatos Locos Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Pichincha,Quito,no especificado,Quito - La Delicia,-0.0384,-78.4921,1,Diario Extra (Ecuador),National,"On 23 July 2024, in Quito - La Delicia (Pichincha), two members of the Los Vatos Locos gang armed with knives and pistols kidnapped a man and held him for ransom (express kidnapping) in the Concha Acustica Park, Pisuli neighborhood. The victim was rescued by the police on the same day and two suspects were arrested. There is no further information available.",0,no especificado,1754417399,68.0,741,741.0,7
ECU6799,2024-07-23,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),Police Forces of Ecuador (2023-),Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,El Oro,Huaquillas,no especificado,Huaquillas,-3.4747,-80.2255,1,El Universo (Ecuador); Machala Movil,Subnational-National,"On 23 July 2024, in Huaquillas (El Oro), an unknown number of unidentified armed individuals shot and killed an off-duty police officer on his way home between Velasco Ibarra and Bolivar Streets. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,19734.0,42953,61447.0,7
ECU6800,2024-07-23,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Esmeraldas,Esmeraldas,no especificado,Esmeraldas,0.9592,-79.654,1,La Republica (Ecuador),National,"On 23 July 2024, in Esmeraldas (Esmeraldas), an unidentified armed individual on a motorbike shot and injured an adolescent dressed as a student in a drive-by shooting between Abdon Calderon and Septima Streets, Chone neighborhood. The victim was shot five times in the head and body. It is suspected that the victim is a relative of a gang member. Authorship unknown. There were no fatalities.",0,no especificado,1754417399,20217.0,62527,62527.0,7
ECU6810,2024-07-23,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,1,Diario Extra (Ecuador); El Diario (Ecuador); El Universo (Ecuador); Expreso; La Republica (Ecuador),National,"On 23 July 2024, in Guayaquil - Tarqui (Guayas), an unknown number of unidentified armed individuals on a tricycle shot and killed a man in a drive-by shooting in the Colinas de la Alborada cooperative. The victim had just left his daughter at school when he was ambushed. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754410119,54195.0,167144,521498.0,7
ECU6811,2024-07-23,2024,2,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Manabi,Manta,no especificado,Manta,-0.9621,-80.7127,1,Diario Extra (Ecuador),National,"Around 23 July 2024 (as reported), in Manta (Manabi), a man was strangled and his body found with apparent signs of torture (unspecified) inside the bathroom of his house in the Rincon de los Ceibos urbanization, Colinas de Rocafuerte neighborhood. The number of perpetrators is unknown. Authorship and motivations unknown. 1 fatality.",1,no especificado,1756165952,34710.0,81058,275573.0,7
ECU6817,2024-07-23,2024,1,Strategic Developments,Strategic Developments,Disrupted Weapons Use,Police Forces Of Ecuador (2023-),no especificado,State forces,Los Chone Killers (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Guayas,Duran,no especificado,Delia,-2.2158,-79.8094,1,Primicias,National,"Weapons seizure: On 23 July 2024, in Delia (Duran, Guayas), police forces dismantled a weapons storehouse owned by Los Chone Killers gang on Atacames Street. Police seized assault rifles and anti-personnel landmines.",0,no especificado,1757377045,7971.0,18747,,7
ECU8375,2024-07-23,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Vigilante Group (Ecuador),Rioters,Civilians (Ecuador),no especificado,Civilians,Rioters-Civilians,Civilian targeting,218,South America,Ecuador,Guayas,Guayaquil,no especificado,Guayaquil - Tarqui,-2.1252,-79.9495,1,Ecuador Comunicacion; Ecuavisa; La Republica (Ecuador),National,"On 23 July 2024, in Guayaquil - Tarqui (Guayas), a group of local residents beat up two men involved in robberies in the Los Rosales sector. One of the suspects had broken bones and both were attacked by people using sticks and motorbike helmets. One of the suspects fired shots at a police officer earlier (coded separately). There were no fatalities.",0,crowd size=no report,1748907914,54195.0,167144,167144.0,7
ECU8430,2024-07-23,2024,1,Political Violence,Riots,Mob Violence,Rioters (Ecuador),Vigilante Group (Ecuador),Rioters,Civilians (Ecuador),no especificado,Civilians,Rioters-Civilians,Civilian targeting,218,South America,Ecuador,Santa Elena,La Libertad,no especificado,La Libertad,-2.233,-80.9104,1,Ecuador Comunicacion,National,"On 23 July 2024, in La Libertad (Santa Elena), a group of local residents on motorbikes beat up a man involved in robberies. There were no fatalities.",0,crowd size=no report,1748907914,30048.0,85962,85962.0,7
ECU6812,2024-07-24,2024,1,Political Violence,Violence Against Civilians,Attack,Unidentified Gang (Ecuador),no especificado,Political militia,Civilians (Ecuador),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Pichincha,Quito,no especificado,Quito - Calderon,-0.1034,-78.4238,1,Ecuavisa; El Comercio (Ecuador); Policia DMZ Zona 9,New media-National,"On 24 July 2024, in Quito - Calderon (Pichincha), two unidentified armed individuals on a motorbike shot and killed a man driving a vehicle in a drive-by shooting between 9 de Agosto and Independencia Streets, Calderon parish. A female suspect was arrested the day after and police seized three firearms, seven cell phones, marijuana and cocaine. Authorship and motivations unknown. 1 fatality.",1,no especificado,1754417399,18814.0,83884,315772.0,7
ECU6818,2024-07-24,2024,1,Strategic Developments,Strategic Developments,Looting/Property Destruction,Police Forces Of Ecuador (2023-),no especificado,State forces,Unidentified Gang (Ecuador),no especificado,Political militia,State forces-Political militia,,218,South America,Ecuador,Cotopaxi,Pangua,no especificado,Moraspungo,-1.1742,-79.2232,1,Primicias,National,"Property destruction: On 24 July 2024, in Moraspungo (Pangua, Cotopaxi), police forces dismantled an illegal weapons manufacturing facility. Two suspects were arrested, and 19 firearms and several other materials were seized.",0,no especificado,1753970444,1686.0,2569,,7
ECU6966,2024-07-24,2024,1,Political Violence,Violence Against Civilians,Attack,Los Lobos Gang (Ecuador),no especificado,Political militia,Civilians (Colombia),no especificado,Civilians,Political militia-Civilians,Civilian targeting,218,South America,Ecuador,Pichincha,Quito,no especificado,Quito - Eugenio Espejo,-0.1628,-78.4785,1,Expreso,National,"On 24 July 2024, in Quito - Eugenio Espejo (Pichincha), an unknown number of Los Lobos gang members shot and killed a man in the La Mariscal neighbourhood. The perpetrators were collecting a debt from the victim and the victim's friends took him to the hospital but he was already dead. Two suspects were arrested, one of them a Venezuelan national, but were released right after. Police seized firearms, drugs and other evidence. 1 fatality.",1,no especificado,1748907879,35619.0,109137,438393.0,7
